Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Web,Chrome 123.0.0.0,,,03-04-2024 14:39:39,03-04-2024 14:39:42,3.871s,ERROR
,,,,,,,
Test Cases/Website/Verify_SuccessfullAddNews,Chrome 123.0.0.0,,,03-04-2024 14:39:39,03-04-2024 14:39:42,3.663s,ERROR
"callTestCase(findTestCase(""Website/Verify_SuccessfulLogin""), [:], STOP_ON_FAILURE)",Chrome 123.0.0.0,,,03-04-2024 14:39:39,03-04-2024 14:39:42,3.350s,ERROR
